City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
330,acapulco de juarez,16.8634,-99.8901,82.22,83,100,6.91,MX,1690254969
331,urangan,-25.3,152.9,68.54,63,5,20.74,AU,1690254969
332,palikir - national government center,6.9248,158.1611,88.54,74,100,9.22,FM,1690254969
333,agadez,19.75,10.25,83.97,14,41,6.8,NE,1690254969
334,ghat,24.9647,10.1728,84.31,14,4,1.23,LY,1690254970
335,rubizhne,49.0123,38.3797,64.45,60,1,1.74,UA,1690254970
336,urengoy,65.9667,78.3667,75.85,53,35,5.91,RU,1690254970
337,minas de marcona,-15.2119,-75.1103,54.07,88,57,14.65,PE,1690254970
338,bretten,49.0392,8.7028,63.09,88,100,3.33,DE,1690254970
339,tucumcari,35.1717,-103.725,89.44,20,0,12.66,US,1690254970
340,posto fiscal rolim de moura,-13.0833,-62.2667,70.66,44,0,1.36,BR,1690254970
341,padang,-0.9492,100.3543,87.85,66,40,2.82,ID,1690254967
342,tanjung pandan,-2.75,107.65,87.17,60,46,7.38,ID,1690254970
343,gambat,27.3515,68.5205,82.49,72,100,8.05,PK,1690254971
344,pamekasan,-7.1568,113.4746,83.84,62,28,12.88,ID,1690254971
345,page,36.9147,-111.4558,82.18,36,0,6.91,US,1690254847
346,manston,50.95,-2.2667,59.05,91,92,4.83,GB,1690254971
347,dryden,49.7833,-92.7503,68.29,60,0,6.91,CA,1690254971
348,darwin,-12.4611,130.8418,73.89,28,0,17.27,AU,1690254901
349,conception bay south,47.4999,-52.9981,70.05,88,65,9.71,CA,1690254739
350,mumbwa,-14.9783,27.0619,56.77,54,43,4.16,ZM,1690254971
351,las animas,-39.8087,-73.2182,51.94,96,100,8.57,CL,1690254971
352,makoua,0.0069,15.6333,72.63,87,32,4.03,CG,1690254972
353,ritchie,-29.038,24.6028,43.3,32,100,8.79,ZA,1690254972
354,el bauga,18.262,33.9081,88.07,15,55,7.9,SD,1690254972
355,gornopravdinsk,60.05,69.9,65.37,82,9,2.82,RU,1690254972
356,macapa,0.0389,-51.0664,78.78,94,0,5.75,BR,1690254972
357,itamaraju,-17.0392,-39.5311,63.84,98,31,2.8,BR,1690254972
358,mgandu,-5.95,34.1333,57.49,82,8,6.91,TZ,1690254972
359,kerema,-7.9631,145.7785,78.67,69,99,8.61,PG,1690254972
360,sabinanigo,42.5192,-0.3661,58.12,86,3,5.99,ES,1690254972
361,kingston,17.997,-76.7936,83.35,77,20,2.3,JM,1690254934
362,chrysoupolis,40.9856,24.6939,69.6,83,0,3.44,GR,1690254973
363,palmer,42.1584,-72.3287,72.01,72,20,8.05,US,1690254712
364,nyurba,63.2842,118.3319,69.17,80,93,7.25,RU,1690254973
