City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,saint-joseph,-21.3667,55.6167,75.58,78,22,10.83,RE,1690197323
363,balsas,-7.5325,-46.0356,75.54,47,43,8.32,BR,1690197324
364,la passe,45.5549,-0.8967,77.23,59,30,16.87,FR,1690197324
365,aginskoye,51.1,114.53,73.89,49,100,5.59,RU,1690197324
366,belo sur tsiribihina,-19.7,44.55,85.14,39,0,8.81,MG,1690197324
367,ta`u,-14.2336,-169.5144,79.25,73,57,14.07,AS,1690197324
368,filey,54.21,-0.2892,60.78,80,39,5.01,GB,1690197324
369,celestun,20.8667,-90.4,76.32,87,73,10.51,MX,1690197325
370,manavalakurichi,8.1333,77.3,82.56,74,100,16.37,IN,1690197325
371,dolbeau-mistassini,48.8763,-72.212,65.05,79,21,4.54,CA,1690197325
372,sinabang,2.4803,96.3801,82.92,72,96,3.53,ID,1690197325
373,lospalos,-8.5186,127.0025,67.6,74,92,9.8,TL,1690197325
374,al wakrah,24.85,51.3333,111.16,19,61,14.2,QA,1690197325
375,tevriz,57.509,72.4042,68.25,84,63,5.68,RU,1690197325
376,buenaventura,3.8801,-77.0312,76.39,94,24,1.72,CO,1690197325
377,ancud,-41.8697,-73.8203,42.26,91,100,16.89,CL,1690197326
378,mana,5.6592,-53.7767,77.05,87,70,7.72,GF,1690197326
379,cancale,48.676,-1.8523,68.25,73,75,8.05,FR,1690197326
380,mangaratiba,-22.9597,-44.0406,70.66,78,1,3.83,BR,1690197326
381,karnobat,42.65,26.9833,80.44,23,0,3.67,BG,1690197327
382,st. john's,47.5649,-52.7093,72.95,98,100,14.97,CA,1690197234
383,northam,51.0333,-4.2167,59.61,89,100,13.11,GB,1690197327
384,alibag,18.6411,72.8792,82.47,87,88,18.57,IN,1690197327
385,jalasjarvi,62.5,22.75,64.09,87,99,5.97,FI,1690197327
386,kochubey,44.3861,46.5825,81.1,61,89,6.26,RU,1690197327
387,kasane,-17.8167,25.15,84.74,15,5,4.36,BW,1690197327
388,zhoukou,33.6333,114.6333,90.46,57,99,6.31,CN,1690197327
389,mount carmel,38.4109,-87.7614,73.2,81,25,7.45,US,1690197328
390,zaozersk,69.4005,32.4476,50.14,95,100,13.33,RU,1690197328
391,nizhnesortymskiy,62.4397,71.7603,80.33,36,84,5.73,RU,1690197328
392,santa ana,33.7456,-117.8678,72.12,89,0,0.0,US,1690197328
393,kijang,35.2442,129.2139,76.73,86,11,8.52,KR,1690197328
394,four corners,28.3329,-81.6474,78.06,96,47,3.91,US,1690197328
395,zalingei,12.9096,23.4741,89.71,39,69,8.12,SD,1690197328
396,portland,45.5234,-122.6762,61.61,82,0,1.01,US,1690197043
397,iranshahr,27.2025,60.6848,108.79,12,100,13.24,IR,1690197328
398,aleksandrovsk-sakhalinskiy,50.8975,142.1561,62.62,94,58,2.42,RU,1690197329
399,bondoukou,8.0333,-2.8,72.23,96,100,4.03,CI,1690197329
400,guarapari,-20.6667,-40.4975,67.89,84,8,3.53,BR,1690197035
401,cherlak,54.155,74.8055,78.3,42,1,15.95,RU,1690197329
402,coquimbo,-29.9533,-71.3436,49.73,100,75,6.91,CL,1690197315
403,keflavik,64.0049,-22.5624,57.11,88,100,10.36,IS,1690197329
404,tadine,-21.55,167.8833,66.36,60,69,6.91,NC,1690197329
405,bahia honda,22.9036,-83.1592,77.99,86,8,3.78,CU,1690197330
406,luderitz,-26.6481,15.1594,66.83,39,92,18.48,NA,1690197330
407,bubaque,11.2833,-15.8333,80.89,77,100,10.07,GW,1690197330
408,ponta delgada,37.7333,-25.6667,78.49,73,75,9.22,PT,1690197330
409,tanumah,27.1,44.1333,109.63,6,58,2.59,SA,1690197330
410,burang,30.25,81.1667,60.33,61,81,7.11,CN,1690197330
411,forshaga,59.5254,13.4813,63.12,77,75,6.91,SE,1690197330
412,san rafael del sur,11.8485,-86.4384,76.17,76,89,11.54,NI,1690197330
413,glenvale,-27.5648,151.9076,49.87,72,40,1.01,AU,1690197331
414,kroya,-7.6331,109.2461,75.24,83,57,4.25,ID,1690197331
415,severo-yeniseyskiy,60.3725,93.0408,61.66,91,93,1.54,RU,1690197331
416,selfoss,63.9331,-20.9971,63.05,72,84,5.95,IS,1690197331
417,berdigestyakh,62.0989,126.6992,75.45,61,63,5.91,RU,1690197331
418,craig,40.5153,-107.5464,56.82,82,0,4.61,US,1690197219
419,sitka,57.0531,-135.33,53.49,87,75,3.44,US,1690197331
420,horta,38.5333,-28.6333,75.02,84,75,3.44,PT,1690197331
421,murashi,59.3999,48.9615,61.66,91,92,7.49,RU,1690197332
422,severobaykal'sk,55.65,109.3167,63.18,60,37,4.43,RU,1690197332
423,turpan,42.9333,89.1667,103.6,18,41,25.08,CN,1690197332
424,al 'aziziyah,32.9058,45.0616,116.11,6,0,14.27,IQ,1690197332
425,balqash,46.8481,74.995,97.39,11,0,11.18,KZ,1690197332
426,salair,54.2312,85.7972,72.72,57,96,7.85,RU,1690197332
427,juye,35.3947,116.0883,90.91,53,77,7.87,CN,1690197332
428,al muwayh,22.4333,41.7583,107.33,6,49,16.67,SA,1690197332
429,ar ruways,24.1103,52.7306,97.9,55,99,11.32,AE,1690197333
430,cottonwood,34.7392,-112.0099,76.37,54,85,1.01,US,1690197253
431,chernyshevskiy,63.0128,112.4714,75.58,54,53,4.56,RU,1690197333
432,bologoye,57.8799,34.1068,62.53,74,92,8.34,RU,1690197334
433,sarikamis,40.3381,42.5731,73.17,51,33,8.84,TR,1690197334
434,norilsk,69.3535,88.2027,70.43,53,100,7.99,RU,1690197304
435,geraldton,-28.7667,114.6,61.21,63,13,4.61,AU,1690197144
436,weno,7.4515,151.8468,79.59,87,100,12.62,FM,1690197334
437,meadow lakes,61.6247,-149.6011,56.55,94,0,0.0,US,1690197335
438,juneau,58.3019,-134.4197,54.21,100,75,0.0,US,1690197335
439,tralee,52.2704,-9.7026,62.85,72,20,8.05,IE,1690197335
440,el granada,37.5027,-122.4694,60.62,89,100,11.5,US,1690197335
441,vershino-darasunskiy,52.35,115.5167,65.73,57,71,0.56,RU,1690197335
442,nadym,65.5333,72.5167,76.6,51,63,3.06,RU,1690197335
443,maubin,16.7333,95.65,84.15,75,87,9.6,MM,1690197335
444,formosa do rio preto,-11.0483,-45.1931,71.11,62,14,9.28,BR,1690197336
445,boguchany,58.3814,97.4531,67.59,87,67,13.87,RU,1690197336
446,meulaboh,4.1363,96.1285,83.1,70,42,4.9,ID,1690197336
447,punta del este,-34.9667,-54.95,50.88,78,100,8.05,UY,1690197336
448,thurso,58.5927,-3.5259,55.65,68,100,16.64,GB,1690197337
449,mendoza,-32.8908,-68.8272,42.33,49,20,4.61,AR,1690197224
450,swellendam,-34.0226,20.4417,55.96,51,3,5.01,ZA,1690197337
451,priargunsk,50.3691,119.1012,73.33,68,24,5.99,RU,1690197337
452,port alberni,49.2413,-124.8028,62.44,89,100,1.99,CA,1690197337
453,micheweni,-4.9667,39.8333,80.38,68,55,13.73,TZ,1690197337
454,falkenberg,56.9055,12.4912,64.26,100,92,20.51,SE,1690197337
455,patacamaya,-17.2333,-67.9167,37.53,73,8,6.38,BO,1690197338
456,batticaloa,7.7102,81.6924,88.84,54,99,17.38,LK,1690197338
457,donghai,22.9459,115.642,83.21,80,87,5.84,CN,1690197338
458,kargasok,59.0556,80.8572,75.02,61,100,5.84,RU,1690197338
459,beyneu,45.3167,55.2,99.39,17,52,4.97,KZ,1690197338
460,laguna,38.421,-121.4238,71.08,71,0,8.05,US,1690197338
461,darwin,-12.4611,130.8418,69.78,24,0,6.91,AU,1690197338
462,monjaras,13.2006,-87.3742,76.96,76,88,5.03,HN,1690197338
463,yerofey pavlovich,53.9667,121.9667,69.66,65,97,1.86,RU,1690197338
464,seydi,39.4816,62.9137,107.98,9,0,21.23,TM,1690197338
465,holualoa,19.6228,-155.9522,79.86,94,100,1.01,US,1690197339
466,bay roberts,47.5999,-53.2648,73.31,99,100,1.99,CA,1690197339
467,waverly,42.7392,-84.6208,60.35,95,0,0.0,US,1690197285
468,dondo,-19.6094,34.7431,85.51,47,0,3.47,MZ,1690197339
469,jaguariaiva,-24.2511,-49.7058,58.48,76,0,2.48,BR,1690197339
470,destin,30.3935,-86.4958,77.99,87,0,5.75,US,1690197078
471,peace river,56.2501,-117.286,63.66,82,100,4.61,CA,1690197340
472,morant bay,17.8815,-76.4093,82.02,86,12,8.41,JM,1690197340
473,dampit,-8.2116,112.7493,69.06,96,53,3.98,ID,1690197340
474,andilamena,-17.0167,48.5833,70.45,61,34,9.46,MG,1690197340
475,newman,37.3138,-121.0208,72.28,75,3,4.34,US,1690197340
476,buka,40.8108,69.1986,108.72,10,28,5.68,UZ,1690197340
477,manokwari,-0.8667,134.0833,80.6,81,91,7.99,ID,1690197083
478,gnesta,59.0475,17.3119,70.02,65,91,8.81,SE,1690197345
479,ujae,8.9322,165.7642,83.64,79,84,17.09,MH,1690197345
480,alaghsas,17.0187,8.0168,93.09,52,96,16.11,NE,1690197346
481,el calafate,-50.3408,-72.2768,19.33,83,100,1.68,AR,1690197346
482,freetown,8.484,-13.2299,80.31,78,75,5.75,SL,1690197346
483,korla,41.7597,86.1469,99.72,15,79,9.8,CN,1690197346
484,aur,8.1499,171.1687,82.9,80,31,18.97,MH,1690197346
485,show low,34.2542,-110.0298,70.14,58,0,0.0,US,1690197347
486,kudahuvadhoo,2.6708,72.8944,83.59,74,89,7.31,MV,1690197347
487,shimoda,34.6667,138.95,78.1,85,2,5.68,JP,1690197347
488,la'ie,21.6477,-157.9253,78.76,84,42,13.04,US,1690197347
489,parambu,-6.2111,-40.6944,73.22,59,7,10.54,BR,1690197347
490,elliot,-31.3333,27.85,53.38,30,29,5.66,ZA,1690197347
491,carandai,-20.9536,-43.8064,60.84,96,76,4.47,BR,1690197347
492,dongcun,36.7767,121.1597,79.14,88,3,7.81,CN,1690197347
493,mochudi,-24.4167,26.15,81.19,19,73,6.64,BW,1690197348
494,djibo,14.1022,-1.6306,82.83,65,100,15.55,BF,1690197348
495,tara,56.8944,74.371,72.03,70,43,6.53,RU,1690197348
496,scottsboro,34.6723,-86.0341,70.41,90,0,2.82,US,1690197348
497,fort st. john,56.2499,-120.8529,60.69,59,75,0.0,CA,1690197348
498,kalat,29.0225,66.5916,77.9,51,100,7.29,PK,1690197348
499,ciudad lazaro cardenas,17.9583,-102.2,77.95,87,100,5.84,MX,1690197348
500,kerikeri,-35.2268,173.9474,51.91,91,10,4.41,NZ,1690197349
501,white hall,34.274,-92.091,71.31,88,0,0.0,US,1690197349
502,karangampel,-6.4622,108.4519,80.6,76,45,6.2,ID,1690197349
503,whitby,54.4877,-0.615,60.06,86,52,8.01,GB,1690197349
504,maues,-3.3836,-57.7186,72.73,63,0,2.15,BR,1690197349
505,tangalle,6.024,80.7911,91.56,68,61,16.02,LK,1690197349
506,madera,37.1666,-119.8343,86.23,43,94,1.57,US,1690197341
507,tazacorte,28.629,-17.9293,77.97,66,40,14.97,ES,1690197349
508,urangan,-25.3,152.9,65.07,75,97,20.94,AU,1690197349
509,nova xavantina,-14.6667,-52.35,69.04,48,0,2.62,BR,1690197140
510,aljezur,37.3191,-8.8033,73.94,70,23,13.18,PT,1690197350
511,ulsteinvik,62.3432,5.8487,67.91,81,90,8.01,NO,1690197350
512,ati,13.2154,18.3353,94.14,42,38,7.38,TD,1690197350
513,ambon,-3.6954,128.1814,82.24,92,40,10.36,ID,1690197350
514,corner brook,48.9667,-57.9484,73.56,99,100,1.39,CA,1690197350
515,sirte,31.2089,16.5887,91.89,45,0,8.88,LY,1690197350
516,itoman,26.1247,127.6694,86.4,77,40,12.66,JP,1690197350
517,orkney,-26.9802,26.6727,66.24,12,100,10.78,ZA,1690197350
518,trinidad,-14.8333,-64.9,67.98,94,20,0.0,BO,1690197351
519,ciudad guayana,8.3533,-62.6528,78.53,93,91,2.17,VE,1690197351
520,jokioinen,60.8016,23.48,69.89,60,45,8.37,FI,1690197351
521,shendi,16.6915,33.4341,106.21,16,78,12.1,SD,1690197351
522,namibe,-15.1961,12.1522,73.71,59,46,8.72,AO,1690197351
523,muisne,0.6,-80.0333,77.58,90,100,7.92,EC,1690197351
524,nantucket,41.2835,-70.0995,78.85,90,55,7.27,US,1690197351
525,arno,60.1167,18.6333,69.57,50,7,8.21,SE,1690197352
526,cascais,38.6979,-9.4215,76.86,54,20,25.01,PT,1690197249
527,dili,-8.5586,125.5736,76.37,70,93,7.92,TL,1690197352
528,floro,61.5996,5.0328,69.87,59,40,11.5,NO,1690197352
529,qusmuryn,52.4503,64.6311,80.29,29,81,5.01,KZ,1690197352
530,yujing,23.1249,120.4614,83.62,75,69,4.32,TW,1690197352
531,lucija,45.5053,13.6024,86.05,65,75,10.36,SI,1690197352
532,wuhai,39.6647,106.8122,97.21,11,8,4.27,CN,1690197352
533,alto araguaia,-17.3147,-53.2153,64.89,51,0,3.94,BR,1690197352
534,warrnambool,-38.3833,142.4833,53.76,80,100,8.66,AU,1690197150
535,robertsport,6.7533,-11.3686,79.81,78,68,6.85,LR,1690197353
536,murmansk,68.0,34.0,51.55,96,100,4.61,RU,1690197353
537,sol'-iletsk,51.1631,54.9918,76.1,44,98,3.44,RU,1690197353
538,sarangani,5.4033,125.4636,81.48,81,77,15.82,PH,1690197353
539,hoemul-li,41.4339,129.67,72.39,96,100,2.04,KP,1690197353
540,karumbakkam,12.6992,80.0933,85.78,68,100,12.44,IN,1690197353
541,khovd,48.0056,91.6419,78.28,18,78,12.08,MN,1690197353
542,gowurdak,37.8124,66.0466,104.97,9,0,5.35,TM,1690197353
543,fuding,27.3273,120.214,79.45,91,98,2.28,CN,1690197354
544,amphoe sikhiu,14.8994,101.7083,86.09,100,100,5.17,TH,1690197354
545,forster,-32.1667,152.5167,49.37,100,13,4.85,AU,1690197354
546,susuman,62.7833,148.1667,54.46,64,65,4.5,RU,1690197354
547,swan hill,-35.3378,143.5544,46.9,84,3,7.23,AU,1690197270
548,angaur state,6.906,134.13,83.25,82,95,17.92,PW,1690197354
549,turochak,52.2576,87.1224,76.46,48,95,3.91,RU,1690197354
550,howard springs,-12.497,131.047,69.71,21,7,7.58,AU,1690197355
551,polyarnyy,69.1989,33.4478,50.9,94,100,13.24,RU,1690197355
552,sijunjung,-0.6876,100.9537,78.6,75,91,3.76,ID,1690197355
553,poronaysk,49.2167,143.1167,58.23,99,98,5.66,RU,1690197355
554,motygino,58.1831,94.7592,67.68,87,68,2.33,RU,1690197355
